Datetime,AAPL,ABBV,ABT,ACN,ADBE,AIG,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BK,BKNG,BLK,BMY,BRK-B,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DE,DHR,DIS,DUK,EMR,F,FDX,GD,GE,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,INTU,JNJ,JPM,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,QCOM,RTX,SBUX,SCHW,SO,SPG,TGT,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM,DOW,PYPL,KHC,T
2022/10/31,0,0,1,1,0,0,0,1,0,0,1,0,-1,0,0,0,0,1,-1,0,0,1,0,0,1,0,-1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,-1,1,0,1,0,1,0,-1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,-1,0,0,0,0,1,1,0,0,1,0,1,0,-1,1,1,0,1,0,1,0,1,1,0,-1,0,0,1,0,0,1,1,0,1,0
2022/11/1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,-1,0,0,0,-1,0,0,1,1,1,1,-1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,-1,0,1,0,0,1,1,1,0,1,1,1,0,-1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,-1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0
2022/11/2,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,-1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,-1,0,1,1,-1,0,0,0,0,1,1,1,0,0,0,-1,1,0,0,0,0,1,-1,1,1,0,0,1,1,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
2022/11/3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,-1,0,0,1,1,0,0,0,0,1,0,0,0,-1,-1,-1,-1,1,1,1,0,0,0,0,1,0,1,0,0,-1,1,1,1,0,1,0,-1,0,1,0,0,0,0,1,0,1,1,0,-1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,-1,1,0,0,1,1,0,0,0
2022/11/4,0,0,0,1,1,1,1,1,0,0,1,-1,-1,1,0,1,0,1,0,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,1,1,1,0,0,1,0,-1,1,1,0,-1,0,-1,1,0,1,0,0,1,-1,1,1,-1,0,1,1,1,1,-1,0,1,0,0,0,0,0,1,1,0,0,1,-1,0,1,0,1,1,-1,0,1,1,0,1,0
2022/11/5,0,1,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,1,-1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,-1,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,-1,1,0
2022/11/6,0,0,0,0,0,-1,1,0,0,0,1,0,0,0,0,0,-1,0,-1,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,1,0,0,0,1,0,0,-1,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
2022/11/7,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,-1,0,1,0,0,0,0,0,0,0,1,-1,1,1,1,1,1,-1,0,0,-1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,-1,1,-1,0,0,0,1,1,0,1,0,0,0,1,-1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,-1,1,1,0,0,0,0
2022/11/8,0,0,0,0,1,1,0,0,0,0,-1,1,1,0,0,1,1,1,0,0,0,-1,0,1,0,-1,1,1,1,0,1,1,-1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,-1,1,0,1,-1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,-1,0,1,0,0,0,0,0,0,0,-1,0,1,0
2022/11/9,0,1,0,1,1,0,1,1,-1,-1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,-1,0,0,1,0,0,0,1,-1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,-1,0,0,0,0,1,1,-1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,-1,1,0,1,1,0,0
2022/11/10,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,-1,0,0,0,0,1,0,0,1,0,0,-1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,-1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,-1,0,1,-1,1,0,0
2022/11/11,0,0,0,1,1,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1,0,-1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,-1,0,1,0,1,0,1,0,-1,1,0,-1,1,0,1,1,0,0,0,1,0,1,0,1,1,-1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
2022/11/12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022/11/13,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-1,0,0,-1,0,-1,0,0,1
2022/11/14,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,-1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0
2022/11/15,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,-1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,-1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2022/11/16,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,-1,1,-1,0,0,1,1,1,0,1,0,-1,0,0,0,1,-1,1,1,1,0,0,0
2022/11/17,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1,1,1,0,-1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,-1,1,1,1,0,0,-1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,-1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,-1,1,0,0,0,0,1,0,-1,-1,1,0,0
2022/11/18,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,-1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,-1,0,-1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,-1,1,0,0,0,-1,1,1,1,1,0,1,1,1,1,0,-1,1,1,1,1,1,0,1,0
2022/11/19,0,0,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,1,0,1,0,-1,0,0,1,0,0,1,1,0,0,-1,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,0,0,-1,0
2022/11/20,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1,1,0,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0
2022/11/21,0,0,1,1,1,1,1,1,-1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,-1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,-1,1,1,-1,1,1,1,1,1,0,0,0,-1,0,0,0,0,1,1,1,-1,1,1,0,1,-1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,-1,0,0,1,1,1,1,-1,0,0,0,0,0,1,-1,1,-1,1,-1,0
2022/11/22,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,-1,1,1,-1,0,1,0,1,1,1,0,1,1,1,1,-1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,-1,0,0,1,-1,1,0,0,0,0,1,-1,1,0,0,1,0,1,0,0,0,1,1,1,-1,1,0,1,0,0,0,0,0,0,1,1,1,1,0
2022/11/23,0,1,0,0,1,0,0,1,0,0,0,0,1,-1,0,1,0,1,0,-1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,-1,1,0,0,1,-1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,-1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0
2022/11/24,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,-1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,-1,1,0,0,0,0,0,0,0,0,1,0,0,0
2022/11/25,0,1,0,1,0,0,0,1,0,1,1,0,0,-1,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,-1,0,0,1,1,0,1,0,-1,1,0,0,1,1,1,-1,0,1,0,0,0,0,0,1,1,1,1,0,0,-1,0,1,1,1,-1,-1,1,0,0,0,0,0,0,1,0,1,1,0,0,0
2022/11/26,0,0,-1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,-1,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,-1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,0,0
2022/11/27,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,0,-1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,-1,0,-1,-1,0,0,0
2022/11/28,0,0,0,1,0,1,0,1,0,0,1,0,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,-1,1,1,-1,0,1,0,1,1,1,1,0,0,0,-1,1,1,0,0,0,0,0,0,1,-1,1,1,1,0,-1,1,-1,-1,1,0,1,-1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,-1,1,-1,0,0,0,0,0,-1,-1,0,0,0
2022/11/29,0,1,1,1,0,-1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,-1,0,1,-1,1,1,0,1,0,0,0,1,0,1,0,1,-1,-1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,-1,0,0,0,0,0,1,1,0,0,0
2022/11/30,0,1,0,1,0,1,0,1,0,0,0,-1,0,0,0,0,0,1,0,-1,-1,0,1,0,-1,1,-1,0,1,1,0,0,1,0,0,0,-1,0,1,0,0,0,0,0,-1,1,1,0,0,1,0,-1,0,1,1,0,-1,0,0,1,0,0,-1,0,0,1,-1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,-1,1,0,0,0,0,0,0,0,-1,0,1,1,0,0
2022/12/1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,-1,0,1,0,1,1,0,0,0,0,1,1,-1,1,0,0,0,1,0,0,1,0,-1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,-1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,-1,0,0
2022/12/2,0,0,0,1,1,0,0,0,0,0,1,-1,1,0,0,0,-1,1,1,-1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,-1,-1,1,1,1,0,0,1,1,-1,-1,1,1,1,1,1,1,0,0,0,0,-1,0,1,1,1,0,0,-1,1,-1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,-1,0,1,-1,0,0,0
2022/12/3,0,0,-1,0,-1,0,-1,1,0,1,0,0,0,-1,0,0,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,1,0,1,0,1,0
2022/12/4,0,0,0,0,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,-1,1,0,0,-1,0,0,0,0,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,1,-1,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
2022/12/5,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,-1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,-1,1,0,0,1,0,0,0,1,1,1,-1,0,0,0
2022/12/6,0,1,0,0,0,0,1,0,0,0,0,0,1,-1,1,0,-1,0,0,1,1,0,0,0,0,0,0,-1,0,-1,1,1,1,0,0,1,0,-1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,-1,1
2022/12/7,0,1,1,0,1,0,-1,0,0,1,0,1,0,1,0,-1,0,1,-1,0,1,1,1,0,0,0,-1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,-1,0,1,0,1,0,0,1,-1
2022/12/8,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-1,0,-1,1,0,-1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,-1,-1,1,1,1,0,1,0,1,0,0,0,0,0,0,-1,1,1,1,0,0,0,0,0,1,-1,0,1,1,0,1,1,-1,1,0,0,0,0,-1,1,1,0,1,0
2022/12/9,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,-1,-1,0,0,1,0,0,1,0,-1,1,0,0,1,0,0,0,1,0,0,-1,0,1,0,-1,-1,1,0,0,0,0,0,1,-1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,-1,-1,-1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,-1,0
2022/12/10,0,0,0,0,-1,0,-1,1,0,1,0,1,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,-1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,1,0,0,0,1,0,0,1,-1,0,0,0,-1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,1,0,0,0
2022/12/11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,-1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,-1,0,1,0,0,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,1,0,0,0
2022/12/12,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,-1,0,0,0,0,1,-1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,-1,1,0,0,1,1,1,1,0,0,1,0,-1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,-1,0,1,1,1,1,0,1,1
2022/12/13,0,1,0,1,1,1,-1,0,0,0,1,0,1,1,0,1,-1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,-1,1,1,1,1,1,0,1,1,1,-1,1,0,1,0,1,1,0,1,1,0,1,1,0,-1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,-1,1,0,1,1,0,0,1,0,1,1,1,0,1,0
2022/12/14,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,-1,0,1,0,-1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,-1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,-1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
2022/12/15,0,0,0,1,-1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,-1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,-1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,-1,1,0,0,1,1,1,1,-1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,-1,0,0,-1,0,1,1
2022/12/16,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,-1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,-1,1,0,-1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,-1,0,-1,0,0,0
2022/12/17,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0
2022/12/18,1,0,1,1,1,0,0,-1,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,0,0,-1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0,0
2022/12/19,0,1,0,1,0,0,-1,0,1,0,1,1,-1,0,1,0,0,1,0,0,0,-1,1,-1,1,-1,-1,1,1,-1,-1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,-1,0,1,0,1,-1,0,1,-1,1,1,-1,0,0,1,0,1,-1,0,-1,1,0,1,1,-1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,-1,1,-1,1,-1,0,1
2022/12/20,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,-1,1,0,1,1,0,0,-1,1,1,-1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,0,0,0,-1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,-1,0,1,1,0,1,0,0,1,0,0,-1,0,0,1,1,-1,0,0,0,1,0,0,0,0,0,1,-1,-1,0,1,0
2022/12/21,0,1,0,1,1,0,1,0,0,1,0,-1,1,0,0,0,0,1,0,0,1,-1,0,0,0,0,1,1,0,0,1,1,1,-1,0,0,0,-1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,-1,1,0,1,-1,-1,0,0,-1,1,1,-1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0
2022/12/22,0,1,0,1,1,0,1,0,1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,-1,1,0,1,1,0,1,0,0,1,0,-1,0,0,1,-1,0,0,0,1,-1,1,1,1,-1,1,0,0,0,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2022/12/23,0,1,0,1,1,-1,-1,0,0,1,1,0,1,-1,0,1,-1,0,0,0,0,1,0,0,-1,0,0,1,1,0,-1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,-1,1,1,-1,0,-1,0,0,0,-1,0,-1,1,0,1,0,0,1,0,0,0,-1,1,0,0,-1,1,1,-1,0,0,0,-1,0,1,-1,0,0,0,0,1,0,1,0,1,-1,0,0,1,-1,0,1,0,1,1,0
2022/12/24,0,0,0,0,1,-1,0,1,0,0,0,1,-1,0,0,0,-1,0,-1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,-1,0,0,0,1,0,0,0,0,0,-1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,0,0,0,0,-1,1,0,0,0
2022/12/25,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,-1,0,0,1,0,0,0,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,0,0,-1,1,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,-1,0,0,0,0,0,1,1,0,0,0
2022/12/26,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,-1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,-1,-1,1,0,1,0,-1,0,0,0,0,-1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022/12/27,0,0,0,-1,0,0,-1,0,0,0,1,1,1,0,0,1,-1,0,-1,0,0,0,0,0,-1,0,1,0,0,1,-1,0,0,0,-1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,-1,0,1,1,0,0,1,0,-1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
2022/12/28,0,1,0,1,-1,0,0,0,0,0,1,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,-1,0,0,0,0,0,0,1,0,0,0,-1,-1,1,-1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,-1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,-1,0,-1,0,0,0,-1,0,0,0,0,0,1,0,0
2022/12/29,1,1,0,1,0,1,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,1,0,0,0,-1,0,1,0,1,0,1,0,0,0,-1,1,1,0,1,0,1,1,-1,-1,0,1,1,1,1,0,0,1,0,1,1,-1,0,1,0,0,1,0,-1,1,0,1,0,1,0,1,1,1,-1,1,1,0,0,1,1,0,0,-1,-1,0,1,0,1,0,1,0,0,0,0,0,1,-1,-1,-1,0,0,0
2022/12/30,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,-1,0,0,0,1,0,1,1,-1,1,1,1,1,0,1,-1,1,0,0,1,-1,0,0,0,0,1,1,0,0,0,-1,-1,0,0,0,0,1,1,1,1,0,-1,1,0,1,1,1,0,0,0,1,1,-1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0
2022/12/31,0,1,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,0,-1,0,0,-1,1,1,0,0,0,1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,-1,0,0,0,1,0,0,1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0
